Revision	EventDate-Long	Total TD Mapped To Methods	TDdensity	Contribution of NEW	Contribution of DELETED	Contribution of MODIFIED	Has Refactorings
bb5d95fca0a518c038c65dfed7a27550fc3968d9	1531273678000	21832	0.3261428145			-0.02229725647	No
d9abff6130ec924b9c02742b8389d3577ebc990d	1531294480000	21843	0.3262973918			0.0001545773113	No
1ac0e2f0086b7da5b7149562f2db8647c3b711c9	1531360489000	21848	0.3260165635	-0.0002824663988		1.638082808E-06	Yes, Refactoring Type: [EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION], Involved Classes After: [[(spark/interpreter/src/main/java/org/apache/zeppelin/spark/IPySparkInterpreter.java,org.apache.zeppelin.spark.IPySparkInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/Utils.java,org.apache.zeppelin.spark.Utils)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/NewSparkInterpreter.java,org.apache.zeppelin.spark.NewSparkInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/Utils.java,org.apache.zeppelin.spark.Utils)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/OldSparkInterpreter.java,org.apache.zeppelin.spark.OldSparkInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/Utils.java,org.apache.zeppelin.spark.Utils)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/PySparkInterpreter.java,org.apache.zeppelin.spark.PySparkInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/Utils.java,org.apache.zeppelin.spark.Utils)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkRInterpreter.java,org.apache.zeppelin.spark.SparkRInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/Utils.java,org.apache.zeppelin.spark.Utils)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,org.apache.zeppelin.spark.SparkSqlInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/Utils.java,org.apache.zeppelin.spark.Utils)]]
0f9a1a80c76054c322e2d1768cf24a3e4bd49496	1531370613000	21886	0.3260435599	0.000149112256		-0.0001221158394	No
c195b5609bb4dbb9fd037381ea58d1650cee92bf	1531448920000	21884	0.325965205	-4.857115019E-06		-7.349780036E-05	Yes, Refactoring Type: [RENAME_ATTRIBUTE, RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/search/LuceneSearch.java,org.apache.zeppelin.search.LuceneSearch)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/search/LuceneSearch.java,org.apache.zeppelin.search.LuceneSearch)]]
453be73abb19eaf2448d1a63347afb8ca5911e1a	1531794217000	21884	0.3259069518			-5.825314916E-05	No
ec141669518042350dc410d1178a772c2a815ed7	1531959716000	21879	0.3259441341		4.853633845E-06	3.232863642E-05	Yes, Refactoring Type: [REMOVE_PARAMETER, REMOVE_PARAMETER, INLINE_VARIABLE], Involved Classes After: [[(zeppelin-server/src/main/java/org/apache/zeppelin/rest/CredentialRestApi.java,org.apache.zeppelin.rest.CredentialRestApi)], [(zeppelin-server/src/main/java/org/apache/zeppelin/rest/CredentialRestApi.java,org.apache.zeppelin.rest.CredentialRestApi)], [(zeppelin-server/src/test/java/org/apache/zeppelin/rest/CredentialsRestApiTest.java,org.apache.zeppelin.rest.CredentialsRestApiTest)]]
cf3127561c4212e9299ffcaffc95b37cd7fe9781	1532041259000	21879	0.3259441341			0	No
2e3043e774769592841db54e6952049e6936749c	1532041549000	21884	0.325897245	-4.688910427E-05			No
a290ccb0be70f6d11f39d7aa35f24208ae033553	1532048182000	21889	0.325879498	-5.337725309E-05		3.563026185E-05	No
716dfd1c54d1112fd5f6b4339bdd59784e867351	1532068660000	21889	0.325879498				No
4467ac01dfe4a39c8d191d2266d7e772ab35a1a9	1532323369000	21891	0.3259529482		4.851707628E-06	6.859849311E-05	Yes, Refactoring Type: [RENAME_ATTRIBUTE, RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/search/LuceneSearch.java,org.apache.zeppelin.search.LuceneSearch)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/search/LuceneSearch.java,org.apache.zeppelin.search.LuceneSearch)]]
30aa87948f4b92e95a695e95b94e8157fa3af938	1532332392000	21891	0.3259286831			-2.426508957E-05	No
2d31f2200da5eb1a95cbc3d2c5fa3768f99a5760	1532333685000	21881	0.3258283076			-0.0001003754474	Yes, Refactoring Type: [EXTRACT_VARIABLE], Involved Classes After: [[(spark/interpreter/src/test/java/org/apache/zeppelin/spark/SparkRInterpreterTest.java,org.apache.zeppelin.spark.SparkRInterpreterTest)]]
e6af8f10e20ba7d140f9dd4db4160f46d8f0c6c7	1532336951000	21881	0.3259982122			0.0001699045108	No
480e6471eef9f5ffebea7b2d4f6410ced9ddfecc	1532353394000	21869	0.326042878		9.714181357E-06	3.495167664E-05	No
1d493abb490c7b5bf3de28f42546239827180384	1532387710000	21887	0.3261750767	-9.721595743E-06		0.0001419203292	Yes, Refactoring Type: [RENAME_ATTRIBUTE, RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/search/LuceneSearch.java,org.apache.zeppelin.search.LuceneSearch)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/search/LuceneSearch.java,org.apache.zeppelin.search.LuceneSearch)]]
0dac535fcd964c7f76a4a5af8b958e7ac396da74	1532409637000	21878	0.3263376143	-2.916269983E-05	0.0004189205634	-0.0002272203167	Yes, Refactoring Type: [REPLACE_VARIABLE_WITH_ATTRIBUTE, CHANGE_VARIABLE_TYPE, CHANGE_ATTRIBUTE_TYPE, CHANGE_ATTRIBUTE_TYPE, CHANGE_VARIABLE_TYPE, RENAME_VARIABLE, REPLACE_VARIABLE_WITH_ATTRIBUTE, REPLACE_VARIABLE_WITH_ATTRIBUTE, REPLACE_VARIABLE_WITH_ATTRIBUTE, REPLACE_VARIABLE_WITH_ATTRIBUTE, CHANGE_VARIABLE_TYPE, REPLACE_VARIABLE_WITH_ATTRIBUTE, CHANGE_VARIABLE_TYPE, CHANGE_RETURN_TYPE, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION], Involved Classes After: [[(livy/src/main/java/org/apache/zeppelin/livy/LivySparkSQLInterpreter.java,org.apache.zeppelin.livy.LivySparkSQLInterpreter)], [(livy/src/main/java/org/apache/zeppelin/livy/LivySparkSQLInterpreter.java,org.apache.zeppelin.livy.LivySparkSQLInterpreter)], [(pig/src/test/java/org/apache/zeppelin/pig/PigQueryInterpreterTest.java,org.apache.zeppelin.pig.PigQueryInterpreterTest)], [(pig/src/test/java/org/apache/zeppelin/pig/PigQueryInterpreterTest.java,org.apache.zeppelin.pig.PigQueryInterpreterTest)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonCondaInterpreter.java,org.apache.zeppelin.python.PythonCondaInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonDockerInterpreter.java,org.apache.zeppelin.python.PythonDockerInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonDockerInterpreter.java,org.apache.zeppelin.python.PythonDockerInterpreter)], [(python/src/main/java/org/apache/zeppelin/python/PythonInterpreterPandasSql.java,org.apache.zeppelin.python.PythonInterpreterPandasSql)], [(python/src/main/java/org/apache/zeppelin/python/PythonInterpreterPandasSql.java,org.apache.zeppelin.python.PythonInterpreterPandasSql)], [(python/src/main/java/org/apache/zeppelin/python/PythonInterpreterPandasSql.java,org.apache.zeppelin.python.PythonInterpreterPandasSql)], [(python/src/main/java/org/apache/zeppelin/python/PythonInterpreterPandasSql.java,org.apache.zeppelin.python.PythonInterpreterPandasSql)], [(python/src/main/java/org/apache/zeppelin/python/PythonInterpreterPandasSql.java,org.apache.zeppelin.python.PythonInterpreterPandasSql)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/Interpreter.java,org.apache.zeppelin.interpreter.Interpreter)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/IPySparkInterpreter.java,org.apache.zeppelin.spark.IPySparkInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,org.apache.zeppelin.spark.SparkSqlInterpreter)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/PySparkInterpreter.java,org.apache.zeppelin.spark.PySparkInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,org.apache.zeppelin.spark.SparkSqlInterpreter)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkRInterpreter.java,org.apache.zeppelin.spark.SparkRInterpreter), (spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,org.apache.zeppelin.spark.SparkSqlInterpreter)]]
d49dcc251d26fb65f5b254ba31fb4fbd98891474	1532417709000	21878	0.3268202324			0.0004826181443	No
8769d41ad568155d67b5013c5e4ebe453e19190e	1532511304000	21878	0.3268251147			4.882213179E-06	No
3e641d95cbb2a451932a5f80ed7ec9fa8b7ba00b	1532565181000	21878	0.3268788286			5.371397372E-05	No
e00d215a75fcf017d514f6b692ab626d14b385ae	1532565303000	21828	0.3262780269		-0.0002192341313		No
3ab6ffaa8bdccb930bd79511f1781d532ef4eac3	1532565637000	21828	0.3254316128	0.0009456606379	-0.0005565488873	-0.001235525811	Yes, Refactoring Type: [RENAME_METHOD, MOVE_OPERATION, MOVE_OPERATION, MOVE_OPERATION, MOVE_OPERATION, MOVE_OPERATION, MOVE_OPERATION, MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION, EXTRACT_AND_MOVE_OPERATION], Involved Classes After: [[(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/rest/SecurityRestApi.java,org.apache.zeppelin.rest.SecurityRestApi), (zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)], [(zeppelin-server/src/main/java/org/apache/zeppelin/rest/SecurityRestApi.java,org.apache.zeppelin.rest.SecurityRestApi), (zeppelin-server/src/main/java/org/apache/zeppelin/utils/SecurityUtils.java,org.apache.zeppelin.utils.SecurityUtils)]]
76e0027c2d43ac693c86a2123c2b589b9faaaeb3	1532588701000	21736	0.3249076967	-0.0002666319878		-0.0002572841807	Yes, Refactoring Type: [RENAME_VARIABLE, RENAME_VARIABLE, RENAME_PARAMETER, ADD_PARAMETER, EXTRACT_AND_MOVE_OPERATION], Involved Classes After: [[(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,org.apache.zeppelin.spark.SparkSqlInterpreter)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkSqlInterpreter.java,org.apache.zeppelin.spark.SparkSqlInterpreter)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkZeppelinContext.java,org.apache.zeppelin.spark.SparkZeppelinContext)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkZeppelinContext.java,org.apache.zeppelin.spark.SparkZeppelinContext)], [(spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkZeppelinContext.java,org.apache.zeppelin.spark.SparkZeppelinContext), (spark/spark1-shims/src/main/scala/org/apache/zeppelin/spark/Spark1Shims.java,org.apache.zeppelin.spark.Spark1Shims)]]
858cfcd3ca5d01e1ff86a94be87d424d37296ee1	1533005361000	21731	0.3248183911			-8.930559759E-05	No
343fd178edf85bb7880ebd4fcecf0b11a7f38561	1533083616000	21731	0.3247213174	-7.7663622E-05		-1.941010295E-05	Yes, Refactoring Type: [REMOVE_PARAMETER], Involved Classes After: [[(spark/spark-shims/src/main/scala/org/apache/zeppelin/spark/SparkShims.java,org.apache.zeppelin.spark.SparkShims)]]
b2b29aa682f56ba63cad8f371fd1ba609790d3a3	1533085080000	21731	0.3247067613			-1.455605457E-05	No
8d2af02fc4ee57ad7a30f91d1a2fd999194406f0	1533104756000	22124	0.3307173715			0.006010610182	Yes, Refactoring Type: [RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/conf/ZeppelinConfiguration.java,org.apache.zeppelin.conf.ZeppelinConfiguration.ConfVars)]]
22b03a9d2b8998fe03d46f52ba1faf27cab7071e	1533109143000	22124	0.3306827693				No
b24c5ecd3d06b1e2dd2aa0ce36d5d45d70f1f794	1533192217000	22104	0.3303838336			-0.0002989357886	No
c95d89684132f95e4b1d7e3beecc3af6d1a712b2	1533195468000	22104	0.3303690197			-1.481386851E-05	No
1dcfb9d264a7cee2d809f475540f5d24a767353e	1533257597000	22104	0.3302653598	-8.392016817E-05		-1.973972624E-05	Yes, Refactoring Type: [RENAME_METHOD, ADD_PARAMETER, ADD_PARAMETER], Involved Classes After: [[(spark/interpreter/src/test/java/org/apache/zeppelin/spark/NewSparkInterpreterTest.java,org.apache.zeppelin.spark.NewSparkInterpreterTest)], [(spark/spark-shims/src/main/scala/org/apache/zeppelin/spark/SparkShims.java,org.apache.zeppelin.spark.SparkShims)], [(spark/spark-shims/src/main/scala/org/apache/zeppelin/spark/SparkShims.java,org.apache.zeppelin.spark.SparkShims)]]
ac2e957e2d8547626878cd031958185da3bad1f3	1533258919000	22104	0.3299449196	0.0001083046287	-7.470714798E-05	-0.0003540376519	Yes, Refactoring Type: [MOVE_CLASS, MOVE_CLASS, EXTRACT_SUPERCLASS, PULL_UP_OPERATION, PULL_UP_OPERATION, PULL_UP_OPERATION, PULL_UP_OPERATION, PULL_UP_OPERATION, PULL_UP_OPERATION, PULL_UP_OPERATION, PULL_UP_ATTRIBUTE], Involved Classes After: [[(java/src/main/java/org/apache/zeppelin/java/StaticRepl.java,org.apache.zeppelin.java.StaticRepl)], [(java/src/main/java/org/apache/zeppelin/java/StaticRepl.java,org.apache.zeppelin.java.JavaSourceFromString)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)], [(java/src/main/java/org/apache/zeppelin/java/JavaInterpreter.java,org.apache.zeppelin.java.JavaInterpreter)]]
2eac6872e22c6f63c0437d78530772357864d4bb	1533263138000	22044	0.3290493037		-0.0005219030457	-0.0003737129142	Yes, Refactoring Type: [CHANGE_RETURN_TYPE, CHANGE_RETURN_TYPE, CHANGE_RETURN_TYPE, CHANGE_RETURN_TYPE, CHANGE_RETURN_TYPE, CHANGE_RETURN_TYPE], Involved Classes After: [[(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/BaseZeppelinContext.java,org.apache.zeppelin.interpreter.BaseZeppelinContext)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/BaseZeppelinContext.java,org.apache.zeppelin.interpreter.BaseZeppelinContext)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/BaseZeppelinContext.java,org.apache.zeppelin.interpreter.BaseZeppelinContext)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/BaseZeppelinContext.java,org.apache.zeppelin.interpreter.BaseZeppelinContext)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/BaseZeppelinContext.java,org.apache.zeppelin.interpreter.BaseZeppelinContext)], [(zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/BaseZeppelinContext.java,org.apache.zeppelin.interpreter.BaseZeppelinContext)]]
8e5013c6a87cebe0cf3a5168014371c2e4b8b616	1533712257000	22044	0.3294230166			0.0003737129142	Yes, Refactoring Type: [RENAME_METHOD], Involved Classes After: [[(zeppelin-server/src/test/java/org/apache/zeppelin/configuration/RequestHeaderSizeTest.java,org.apache.zeppelin.configuration.RequestHeaderSizeTest)]]
1c5b38a9afb211b4681a9fe99f9740add76d0f37	1533784320000	22042	0.3290980486	-0.0008620166175	6.686632911E-05	0.0004701822994	Yes, Refactoring Type: [MOVE_SOURCE_FOLDER, RENAME_PARAMETER, RENAME_PARAMETER, RENAME_ATTRIBUTE, CHANGE_ATTRIBUTE_TYPE, ADD_METHOD_ANNOTATION, REMOVE_METHOD_ANNOTATION, ADD_METHOD_ANNOTATION, REMOVE_METHOD_ANNOTATION, RENAME_ATTRIBUTE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/SparkDownloadUtils.java,org.apache.zeppelin.interpreter.SparkDownloadUtils.StreamGobbler)], [(flink/src/main/java/org/apache/zeppelin/flink/FlinkInterpreter.java,org.apache.zeppelin.flink.FlinkInterpreter)], [(flink/src/main/java/org/apache/zeppelin/flink/FlinkInterpreter.java,org.apache.zeppelin.flink.FlinkInterpreter)], [(flink/src/main/java/org/apache/zeppelin/flink/FlinkInterpreter.java,org.apache.zeppelin.flink.FlinkInterpreter)], [(flink/src/main/java/org/apache/zeppelin/flink/FlinkInterpreter.java,org.apache.zeppelin.flink.FlinkInterpreter)], [(flink/src/test/java/org/apache/zeppelin/flink/FlinkInterpreterTest.java,org.apache.zeppelin.flink.FlinkInterpreterTest)], [(flink/src/test/java/org/apache/zeppelin/flink/FlinkInterpreterTest.java,org.apache.zeppelin.flink.FlinkInterpreterTest)], [(flink/src/test/java/org/apache/zeppelin/flink/FlinkInterpreterTest.java,org.apache.zeppelin.flink.FlinkInterpreterTest)], [(flink/src/test/java/org/apache/zeppelin/flink/FlinkInterpreterTest.java,org.apache.zeppelin.flink.FlinkInterpreterTest)], [(flink/src/test/java/org/apache/zeppelin/flink/FlinkInterpreterTest.java,org.apache.zeppelin.flink.FlinkInterpreterTest)]]
b89666374b3e7c34566bd7f9b530ef9ccc53c6e6	1533785104000	22015	0.3300401775	-0.0001227941138	0.0002194606087	0.0008454624219	Yes, Refactoring Type: [ADD_PARAMETER, RENAME_VARIABLE, ADD_PARAMETER, RENAME_PARAMETER, RENAME_PARAMETER, CHANGE_PARAMETER_TYPE], Involved Classes After: [[(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/InterpreterFactory.java,org.apache.zeppelin.interpreter.InterpreterFactory)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Note.java,org.apache.zeppelin.notebook.Note)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)], [(zeppelin-zengine/src/main/java/org/apache/zeppelin/notebook/Notebook.java,org.apache.zeppelin.notebook.Notebook)]]
